season,school_id,arena_comb,city,latitude,longitude
2014,25,"Junell Center/Stephens Arena, San Angelo, TX","San Angelo, TX",31.4370339,-100.4579934
2015,25,"Junell Center/Stephens Arena, San Angelo, TX","San Angelo, TX",31.4370339,-100.4579934
2016,25,"Junell Center/Stephens Arena, San Angelo, TX","San Angelo, TX",31.4370339,-100.4579934
2017,25,"Junell Center/Stephens Arena, San Angelo, TX","San Angelo, TX",31.4370339,-100.4579934
2009,25,"Junell Center/Stephens Arena, San Angelo, TX","San Angelo, TX",31.4370339,-100.4579934
2010,27,"Holmes Convocation Center, Boone, NC","Boone, NC",36.2106995,-81.6758447
2011,27,"Holmes Convocation Center, Boone, NC","Boone, NC",36.2106995,-81.6758447
2012,27,"Holmes Convocation Center, Boone, NC","Boone, NC",36.2106995,-81.6758447
2013,27,"Holmes Convocation Center, Boone, NC","Boone, NC",36.2106995,-81.6758447
2014,27,"Holmes Convocation Center, Boone, NC","Boone, NC",36.2106995,-81.6758447
2015,27,"Holmes Convocation Center, Boone, NC","Boone, NC",36.2106995,-81.6758447
2016,27,"Holmes Convocation Center, Boone, NC","Boone, NC",36.2106995,-81.6758447
2017,27,"Holmes Convocation Center, Boone, NC","Boone, NC",36.2106995,-81.6758447
2009,27,"Holmes Convocation Center, Boone, NC","Boone, NC",36.2106995,-81.6758447
2010,28,"Wells Fargo Arena, Tempe, AZ","Tempe, AZ",33.4245048,-111.9310057
2011,28,"Wells Fargo Arena, Tempe, AZ","Tempe, AZ",33.4245048,-111.9310057
2012,28,"Wells Fargo Arena, Tempe, AZ","Tempe, AZ",33.4245048,-111.9310057
2013,28,"Wells Fargo Arena, Tempe, AZ","Tempe, AZ",33.4245048,-111.9310057
2014,28,"Wells Fargo Arena, Tempe, AZ","Tempe, AZ",33.4245048,-111.9310057
2015,28,"Wells Fargo Arena, Tempe, AZ","Tempe, AZ",33.4245048,-111.9310057
2016,28,"Wells Fargo Arena, Tempe, AZ","Tempe, AZ",33.4245048,-111.9310057
2017,28,"Wells Fargo Arena, Tempe, AZ","Tempe, AZ",33.4245048,-111.9310057
2009,28,"Wells Fargo Arena, Tempe, AZ","Tempe, AZ",33.4245048,-111.9310057
2010,29,"McKale Center, Tucson, AZ","Tucson, AZ",32.2303021,-110.9460745
2011,29,"McKale Center, Tucson, AZ","Tucson, AZ",32.2303021,-110.9460745
2012,29,"McKale Center, Tucson, AZ","Tucson, AZ",32.2303021,-110.9460745
2013,29,"McKale Center, Tucson, AZ","Tucson, AZ",32.2303021,-110.9460745
2014,29,"McKale Center, Tucson, AZ","Tucson, AZ",32.2303021,-110.9460745
2015,29,"McKale Center, Tucson, AZ","Tucson, AZ",32.2303021,-110.9460745
2016,29,"McKale Center, Tucson, AZ","Tucson, AZ",32.2303021,-110.9460745
2017,29,"McKale Center, Tucson, AZ","Tucson, AZ",32.2303021,-110.9460745
2009,29,"McKale Center, Tucson, AZ","Tucson, AZ",32.2303021,-110.9460745
2010,30,"First National Bank Arena, State University, AR","State University, AR",35.8453929,-90.6703325
2011,30,"First National Bank Arena, State University, AR","State University, AR",35.8453929,-90.6703325
2012,30,"First National Bank Arena, State University, AR","State University, AR",35.8453929,-90.6703325
2013,30,"First National Bank Arena, State University, AR","State University, AR",35.8453929,-90.6703325
2014,30,"First National Bank Arena, State University, AR","State University, AR",35.8453929,-90.6703325
2015,30,"First National Bank Arena, State University, AR","State University, AR",35.8453929,-90.6703325
2016,30,"First National Bank Arena, State University, AR","State University, AR",35.8453929,-90.6703325
2017,30,"First National Bank Arena, State University, AR","State University, AR",35.8453929,-90.6703325
2009,30,"First National Bank Arena, State University, AR","State University, AR",35.8453929,-90.6703325
2010,31,"Bud Walton Arena, Fayetteville, AR","Fayetteville, AR",36.0615904,-94.1781382
2011,31,"Bud Walton Arena, Fayetteville, AR","Fayetteville, AR",36.0615904,-94.1781382
2012,31,"Bud Walton Arena, Fayetteville, AR","Fayetteville, AR",36.0615904,-94.1781382
2013,31,"Bud Walton Arena, Fayetteville, AR","Fayetteville, AR",36.0615904,-94.1781382
2014,31,"Bud Walton Arena, Fayetteville, AR","Fayetteville, AR",36.0615904,-94.1781382
2015,31,"Bud Walton Arena, Fayetteville, AR","Fayetteville, AR",36.0615904,-94.1781382
2016,31,"Bud Walton Arena, Fayetteville, AR","Fayetteville, AR",36.0615904,-94.1781382
2017,31,"Bud Walton Arena, Fayetteville, AR","Fayetteville, AR",36.0615904,-94.1781382
2009,31,"Bud Walton Arena, Fayetteville, AR","Fayetteville, AR",36.0615904,-94.1781382
2010,32,"Jack Stephens Center, Little Rock, AR","Little Rock, AR",34.7283805,-92.3404998
2011,32,"Jack Stephens Center, Little Rock, AR","Little Rock, AR",34.7283805,-92.3404998
2012,32,"Jack Stephens Center, Little Rock, AR","Little Rock, AR",34.7283805,-92.3404998
2013,32,"Jack Stephens Center, Little Rock, AR","Little Rock, AR",34.7283805,-92.3404998
2014,32,"Jack Stephens Center, Little Rock, AR","Little Rock, AR",34.7283805,-92.3404998
2015,32,"Jack Stephens Center, Little Rock, AR","Little Rock, AR",34.7283805,-92.3404998
2016,32,"Jack Stephens Center, Little Rock, AR","Little Rock, AR",34.7283805,-92.3404998
2017,32,"Jack Stephens Center, Little Rock, AR","Little Rock, AR",34.7283805,-92.3404998
2009,32,"Jack Stephens Center, Little Rock, AR","Little Rock, AR",34.7283805,-92.3404998
2010,33,"Alumni Arena, Savannah, GA","Savannah, GA",31.9782161,-81.1633412
2011,33,"Alumni Arena, Savannah, GA","Savannah, GA",31.9782161,-81.1633412
2012,33,"Alumni Arena, Savannah, GA","Savannah, GA",31.9782161,-81.1633412
2013,33,"Alumni Arena, Savannah, GA","Savannah, GA",31.9782161,-81.1633412
2014,33,"Alumni Arena, Savannah, GA","Savannah, GA",31.9782161,-81.1633412
2015,33,"Alumni Arena, Savannah, GA","Savannah, GA",31.9782161,-81.1633412
2016,33,"Alumni Arena, Savannah, GA","Savannah, GA",31.9782161,-81.1633412
2017,33,"Alumni Arena, Savannah, GA","Savannah, GA",31.9782161,-81.1633412
2009,33,"Alumni Arena, Savannah, GA","Savannah, GA",31.9782161,-81.1633412
2010,37,"Auburn Arena, Auburn, AL","Auburn, AL",32.6027517,-85.4924955
2011,37,"Auburn Arena, Auburn, AL","Auburn, AL",32.6027517,-85.4924955
2012,37,"Auburn Arena, Auburn, AL","Auburn, AL",32.6027517,-85.4924955
2013,37,"Auburn Arena, Auburn, AL","Auburn, AL",32.6027517,-85.4924955
2014,37,"Auburn Arena, Auburn, AL","Auburn, AL",32.6027517,-85.4924955
2015,37,"Auburn Arena, Auburn, AL","Auburn, AL",32.6027517,-85.4924955
2016,37,"Auburn Arena, Auburn, AL","Auburn, AL",32.6027517,-85.4924955
2017,37,"Auburn Arena, Auburn, AL","Auburn, AL",32.6027517,-85.4924955
2009,37,"Auburn Arena, Auburn, AL","Auburn, AL",32.6027517,-85.4924955
2010,38,"Si Melby Hall, Minneapolis, MN","Minneapolis, MN",44.9663002,-93.2401366
2011,38,"Si Melby Hall, Minneapolis, MN","Minneapolis, MN",44.9663002,-93.2401366
2012,38,"Si Melby Hall, Minneapolis, MN","Minneapolis, MN",44.9663002,-93.2401366
2013,38,"Si Melby Hall, Minneapolis, MN","Minneapolis, MN",44.9663002,-93.2401366
2014,38,"Si Melby Hall, Minneapolis, MN","Minneapolis, MN",44.9663002,-93.2401366
2015,38,"Si Melby Hall, Minneapolis, MN","Minneapolis, MN",44.9663002,-93.2401366
2016,38,"Si Melby Hall, Minneapolis, MN","Minneapolis, MN",44.9663002,-93.2401366
2017,38,"Si Melby Hall, Minneapolis, MN","Minneapolis, MN",44.9663002,-93.2401366
2009,38,"Si Melby Hall, Minneapolis, MN","Minneapolis, MN",44.9663002,-93.2401366
2010,39,"George A. Christenberry Fieldhouse, Augusta, GA","Augusta, GA",33.4719883,-82.0593027
2011,39,"George A. Christenberry Fieldhouse, Augusta, GA","Augusta, GA",33.4719883,-82.0593027
2012,39,"George A. Christenberry Fieldhouse, Augusta, GA","Augusta, GA",33.4719883,-82.0593027
2013,39,"George A. Christenberry Fieldhouse, Augusta, GA","Augusta, GA",33.4719883,-82.0593027
2014,39,"George A. Christenberry Fieldhouse, Augusta, GA","Augusta, GA",33.4719883,-82.0593027
2015,39,"George A. Christenberry Fieldhouse, Augusta, GA","Augusta, GA",33.4719883,-82.0593027
2016,39,"George A. Christenberry Fieldhouse, Augusta, GA","Augusta, GA",33.4719883,-82.0593027
2017,39,"George A. Christenberry Fieldhouse, Augusta, GA","Augusta, GA",33.4719883,-82.0593027
2009,39,"George A. Christenberry Fieldhouse, Augusta, GA","Augusta, GA",33.4719883,-82.0593027
2010,40,"Carver PE Center, Rock Island, IL","Rock Island, IL",41.5066327,-90.550847
2011,40,"Carver PE Center, Rock Island, IL","Rock Island, IL",41.5066327,-90.550847
2012,40,"Carver PE Center, Rock Island, IL","Rock Island, IL",41.5066327,-90.550847
2013,40,"Carver PE Center, Rock Island, IL","Rock Island, IL",41.5066327,-90.550847
2014,40,"Carver PE Center, Rock Island, IL","Rock Island, IL",41.5066327,-90.550847
2015,40,"Carver PE Center, Rock Island, IL","Rock Island, IL",41.5066327,-90.550847
2016,40,"Carver PE Center, Rock Island, IL","Rock Island, IL",41.5066327,-90.550847
2017,40,"Carver PE Center, Rock Island, IL","Rock Island, IL",41.5066327,-90.550847
2009,40,"Carver PE Center, Rock Island, IL","Rock Island, IL",41.5066327,-90.550847
2010,41,"Sioux Falls Arena, Sioux Falls, SD","Sioux Falls, SD",43.5620736,-96.7493109
2011,41,"Sioux Falls Arena, Sioux Falls, SD","Sioux Falls, SD",43.5620736,-96.7493109
2012,41,"Sioux Falls Arena, Sioux Falls, SD","Sioux Falls, SD",43.5620736,-96.7493109
2013,41,"Sioux Falls Arena, Sioux Falls, SD","Sioux Falls, SD",43.5620736,-96.7493109
2014,41,"Sioux Falls Arena, Sioux Falls, SD","Sioux Falls, SD",43.5620736,-96.7493109
2015,41,"Sioux Falls Arena, Sioux Falls, SD","Sioux Falls, SD",43.5620736,-96.7493109
2016,41,"Sioux Falls Arena, Sioux Falls, SD","Sioux Falls, SD",43.5620736,-96.7493109
2017,41,"Sioux Falls Arena, Sioux Falls, SD","Sioux Falls, SD",43.5620736,-96.7493109
2009,41,"Sioux Falls Arena, Sioux Falls, SD","Sioux Falls, SD",43.5620736,-96.7493109
2010,42,"Thornton Gymnasium, Aurora, IL","Aurora, IL",41.7547989,-88.3505033
2011,42,"Thornton Gymnasium, Aurora, IL","Aurora, IL",41.7547989,-88.3505033
2012,42,"Thornton Gymnasium, Aurora, IL","Aurora, IL",41.7547989,-88.3505033
2013,42,"Thornton Gymnasium, Aurora, IL","Aurora, IL",41.7547989,-88.3505033
2014,42,"Thornton Gymnasium, Aurora, IL","Aurora, IL",41.7547989,-88.3505033
2015,42,"Thornton Gymnasium, Aurora, IL","Aurora, IL",41.7547989,-88.3505033
2016,42,"Thornton Gymnasium, Aurora, IL","Aurora, IL",41.7547989,-88.3505033
2017,42,"Thornton Gymnasium, Aurora, IL","Aurora, IL",41.7547989,-88.3505033
2009,42,"Thornton Gymnasium, Aurora, IL","Aurora, IL",41.7547989,-88.3505033
2010,43,"Winfield Dunn Center, Clarksville, TN","Clarksville, TN",36.5363093,-87.3566819
2011,43,"Winfield Dunn Center, Clarksville, TN","Clarksville, TN",36.5363093,-87.3566819
2012,43,"Winfield Dunn Center, Clarksville, TN","Clarksville, TN",36.5363093,-87.3566819
2013,43,"Winfield Dunn Center, Clarksville, TN","Clarksville, TN",36.5363093,-87.3566819
2014,43,"Winfield Dunn Center, Clarksville, TN","Clarksville, TN",36.5363093,-87.3566819
2015,43,"Winfield Dunn Center, Clarksville, TN","Clarksville, TN",36.5363093,-87.3566819
2016,43,"Winfield Dunn Center, Clarksville, TN","Clarksville, TN",36.5363093,-87.3566819
2017,43,"Winfield Dunn Center, Clarksville, TN","Clarksville, TN",36.5363093,-87.3566819
2009,43,"Winfield Dunn Center, Clarksville, TN","Clarksville, TN",36.5363093,-87.3566819
2010,44,"Grant Center, Danville, VA","Danville, VA",36.5968038,-79.4365275
2011,44,"Grant Center, Danville, VA","Danville, VA",36.5968038,-79.4365275
2012,44,"Grant Center, Danville, VA","Danville, VA",36.5968038,-79.4365275
2013,44,"Grant Center, Danville, VA","Danville, VA",36.5968038,-79.4365275
2014,44,"Grant Center, Danville, VA","Danville, VA",36.5968038,-79.4365275
2015,44,"Grant Center, Danville, VA","Danville, VA",36.5968038,-79.4365275
2016,44,"Grant Center, Danville, VA","Danville, VA",36.5968038,-79.4365275
2017,44,"Grant Center, Danville, VA","Danville, VA",36.5968038,-79.4365275
2009,44,"Grant Center, Danville, VA","Danville, VA",36.5968038,-79.4365275
2010,45,"Staake Gymnasium, Babson Park, MA","Babson Park, MA",42.2993708,-71.2659951
2011,45,"Staake Gymnasium, Babson Park, MA","Babson Park, MA",42.2993708,-71.2659951
2012,45,"Staake Gymnasium, Babson Park, MA","Babson Park, MA",42.2993708,-71.2659951
2013,45,"Staake Gymnasium, Babson Park, MA","Babson Park, MA",42.2993708,-71.2659951
2014,45,"Staake Gymnasium, Babson Park, MA","Babson Park, MA",42.2993708,-71.2659951
2015,45,"Staake Gymnasium, Babson Park, MA","Babson Park, MA",42.2993708,-71.2659951
2016,45,"Staake Gymnasium, Babson Park, MA","Babson Park, MA",42.2993708,-71.2659951
2017,45,"Staake Gymnasium, Babson Park, MA","Babson Park, MA",42.2993708,-71.2659951
2009,45,"Staake Gymnasium, Babson Park, MA","Babson Park, MA",42.2993708,-71.2659951
2010,46,"Ursprung Gymnasium, Berea, OH","Berea, OH",41.3719903,-81.847562
2011,46,"Ursprung Gymnasium, Berea, OH","Berea, OH",41.3719903,-81.847562
2012,46,"Ursprung Gymnasium, Berea, OH","Berea, OH",41.3719903,-81.847562
2013,46,"Ursprung Gymnasium, Berea, OH","Berea, OH",41.3719903,-81.847562
2014,46,"Ursprung Gymnasium, Berea, OH","Berea, OH",41.3719903,-81.847562
2015,46,"Ursprung Gymnasium, Berea, OH","Berea, OH",41.3719903,-81.847562
2016,46,"Ursprung Gymnasium, Berea, OH","Berea, OH",41.3719903,-81.847562
2017,46,"Ursprung Gymnasium, Berea, OH","Berea, OH",41.3719903,-81.847562
2009,46,"Ursprung Gymnasium, Berea, OH","Berea, OH",41.3719903,-81.847562
2010,47,"Worthen Arena, Muncie, IN","Muncie, IN",40.2070903,-85.4062109
2011,47,"Worthen Arena, Muncie, IN","Muncie, IN",40.2070903,-85.4062109
2012,47,"Worthen Arena, Muncie, IN","Muncie, IN",40.2070903,-85.4062109
2013,47,"Worthen Arena, Muncie, IN","Muncie, IN",40.2070903,-85.4062109
2014,47,"Worthen Arena, Muncie, IN","Muncie, IN",40.2070903,-85.4062109
2015,47,"Worthen Arena, Muncie, IN","Muncie, IN",40.2070903,-85.4062109
2016,47,"Worthen Arena, Muncie, IN","Muncie, IN",40.2070903,-85.4062109
2017,47,"Worthen Arena, Muncie, IN","Muncie, IN",40.2070903,-85.4062109
2009,47,"Worthen Arena, Muncie, IN","Muncie, IN",40.2070903,-85.4062109
2010,48,"CSU Fieldhouse, Charleston, SC","Charleston, SC",32.9782151,-80.0678402
2011,48,"CSU Fieldhouse, Charleston, SC","Charleston, SC",32.9782151,-80.0678402
2012,48,"CSU Fieldhouse, Charleston, SC","Charleston, SC",32.9782151,-80.0678402
2013,48,"CSU Fieldhouse, Charleston, SC","Charleston, SC",32.9782151,-80.0678402
2014,48,"CSU Fieldhouse, Charleston, SC","Charleston, SC",32.9782151,-80.0678402
2015,48,"CSU Fieldhouse, Charleston, SC","Charleston, SC",32.9782151,-80.0678402
2016,48,"CSU Fieldhouse, Charleston, SC","Charleston, SC",32.9782151,-80.0678402
2017,48,"CSU Fieldhouse, Charleston, SC","Charleston, SC",32.9782151,-80.0678402
2009,48,"CSU Fieldhouse, Charleston, SC","Charleston, SC",32.9782151,-80.0678402
2010,49,"Health & Sports Center, Miami Shores, FL","Miami Shores, FL",25.8791813,-80.1995743
2011,49,"Health & Sports Center, Miami Shores, FL","Miami Shores, FL",25.8791813,-80.1995743
2012,49,"Health & Sports Center, Miami Shores, FL","Miami Shores, FL",25.8791813,-80.1995743
2013,49,"Health & Sports Center, Miami Shores, FL","Miami Shores, FL",25.8791813,-80.1995743
2014,49,"Health & Sports Center, Miami Shores, FL","Miami Shores, FL",25.8791813,-80.1995743
2015,49,"Health & Sports Center, Miami Shores, FL","Miami Shores, FL",25.8791813,-80.1995743
2016,49,"Health & Sports Center, Miami Shores, FL","Miami Shores, FL",25.8791813,-80.1995743
2017,49,"Health & Sports Center, Miami Shores, FL","Miami Shores, FL",25.8791813,-80.1995743
2009,49,"Health & Sports Center, Miami Shores, FL","Miami Shores, FL",25.8791813,-80.1995743
2010,50,"Alumni Gymnasium, Lewiston, ME","Lewiston, ME",44.1045601,-70.2022271
2011,50,"Alumni Gymnasium, Lewiston, ME","Lewiston, ME",44.1045601,-70.2022271
2012,50,"Alumni Gymnasium, Lewiston, ME","Lewiston, ME",44.1045601,-70.2022271
2013,50,"Alumni Gymnasium, Lewiston, ME","Lewiston, ME",44.1045601,-70.2022271
2014,50,"Alumni Gymnasium, Lewiston, ME","Lewiston, ME",44.1045601,-70.2022271
2015,50,"Alumni Gymnasium, Lewiston, ME","Lewiston, ME",44.1045601,-70.2022271
2016,50,"Alumni Gymnasium, Lewiston, ME","Lewiston, ME",44.1045601,-70.2022271
2017,50,"Alumni Gymnasium, Lewiston, ME","Lewiston, ME",44.1045601,-70.2022271
2009,50,"Alumni Gymnasium, Lewiston, ME","Lewiston, ME",44.1045601,-70.2022271
2010,51,"Ferrell Center, Waco, TX","Waco, TX",31.5479481,-97.1058077
2011,51,"Ferrell Center, Waco, TX","Waco, TX",31.5479481,-97.1058077
2012,51,"Ferrell Center, Waco, TX","Waco, TX",31.5479481,-97.1058077
2013,51,"Ferrell Center, Waco, TX","Waco, TX",31.5479481,-97.1058077
2014,51,"Ferrell Center, Waco, TX","Waco, TX",31.5479481,-97.1058077
2015,51,"Ferrell Center, Waco, TX","Waco, TX",31.5479481,-97.1058077
2016,51,"Ferrell Center, Waco, TX","Waco, TX",31.5479481,-97.1058077
2017,51,"Ferrell Center, Waco, TX","Waco, TX",31.5479481,-97.1058077
2009,51,"Ferrell Center, Waco, TX","Waco, TX",31.5479481,-97.1058077
2010,52,"Knights Hall, Louisville, KY","Louisville, KY",38.2215155,-85.7051918
2011,52,"Knights Hall, Louisville, KY","Louisville, KY",38.2215155,-85.7051918
2012,52,"Knights Hall, Louisville, KY","Louisville, KY",38.2215155,-85.7051918
2013,52,"Knights Hall, Louisville, KY","Louisville, KY",38.2215155,-85.7051918
2014,52,"Knights Hall, Louisville, KY","Louisville, KY",38.2215155,-85.7051918
2015,52,"Knights Hall, Louisville, KY","Louisville, KY",38.2215155,-85.7051918
2016,52,"Knights Hall, Louisville, KY","Louisville, KY",38.2215155,-85.7051918
2017,52,"Knights Hall, Louisville, KY","Louisville, KY",38.2215155,-85.7051918
2009,52,"Knights Hall, Louisville, KY","Louisville, KY",38.2215155,-85.7051918
2010,53,"Flood Arena, Beloit, WI","Beloit, WI",42.5012357,-89.0168876
2011,53,"Flood Arena, Beloit, WI","Beloit, WI",42.5012357,-89.0168876
2012,53,"Flood Arena, Beloit, WI","Beloit, WI",42.5012357,-89.0168876
2013,53,"Flood Arena, Beloit, WI","Beloit, WI",42.5012357,-89.0168876
2014,53,"Flood Arena, Beloit, WI","Beloit, WI",42.5012357,-89.0168876
2015,53,"Flood Arena, Beloit, WI","Beloit, WI",42.5012357,-89.0168876
2016,53,"Flood Arena, Beloit, WI","Beloit, WI",42.5012357,-89.0168876
2017,53,"Flood Arena, Beloit, WI","Beloit, WI",42.5012357,-89.0168876
2009,53,"Flood Arena, Beloit, WI","Beloit, WI",42.5012357,-89.0168876
2010,54,"BSU Gymnasium, Bemidji, MN","Bemidji, MN",47.4873162,-94.8762574
2011,54,"BSU Gymnasium, Bemidji, MN","Bemidji, MN",47.4873162,-94.8762574
2012,54,"BSU Gymnasium, Bemidji, MN","Bemidji, MN",47.4873162,-94.8762574
2013,54,"BSU Gymnasium, Bemidji, MN","Bemidji, MN",47.4873162,-94.8762574
2014,54,"BSU Gymnasium, Bemidji, MN","Bemidji, MN",47.4873162,-94.8762574
2015,54,"BSU Gymnasium, Bemidji, MN","Bemidji, MN",47.4873162,-94.8762574
2016,54,"BSU Gymnasium, Bemidji, MN","Bemidji, MN",47.4873162,-94.8762574
2017,54,"BSU Gymnasium, Bemidji, MN","Bemidji, MN",47.4873162,-94.8762574
2009,54,"BSU Gymnasium, Bemidji, MN","Bemidji, MN",47.4873162,-94.8762574
2010,55,"Benjamin E. Mays, Columbia, SC","Columbia, SC",33.73413,-84.5038407
2011,55,"Benjamin E. Mays, Columbia, SC","Columbia, SC",33.73413,-84.5038407
2012,55,"Benjamin E. Mays, Columbia, SC","Columbia, SC",33.73413,-84.5038407
2013,55,"Benjamin E. Mays, Columbia, SC","Columbia, SC",33.73413,-84.5038407
2014,55,"Benjamin E. Mays, Columbia, SC","Columbia, SC",33.73413,-84.5038407
2015,55,"Benjamin E. Mays, Columbia, SC","Columbia, SC",33.73413,-84.5038407
2016,55,"Benjamin E. Mays, Columbia, SC","Columbia, SC",33.73413,-84.5038407
2017,55,"Benjamin E. Mays, Columbia, SC","Columbia, SC",33.73413,-84.5038407
2009,55,"Benjamin E. Mays, Columbia, SC","Columbia, SC",33.73413,-84.5038407
2010,692,"Eblen Center, Cookeville, TN","Cookeville, TN",36.1783618,-85.5095064
2011,692,"Eblen Center, Cookeville, TN","Cookeville, TN",36.1783618,-85.5095064
2012,692,"Eblen Center, Cookeville, TN","Cookeville, TN",36.1783618,-85.5095064
2013,692,"Eblen Center, Cookeville, TN","Cookeville, TN",36.1783618,-85.5095064
2014,692,"Eblen Center, Cookeville, TN","Cookeville, TN",36.1783618,-85.5095064
2015,692,"Eblen Center, Cookeville, TN","Cookeville, TN",36.1783618,-85.5095064
2016,692,"Eblen Center, Cookeville, TN","Cookeville, TN",36.1783618,-85.5095064
