school_id,season,city,arena,capacity
52,2010,"Louisville, KY",Knights Hall,2196
52,2011,"Louisville, KY",Knights Hall,2196
52,2012,"Louisville, KY",Knights Hall,2196
52,2013,"Louisville, KY",Knights Hall,2196
52,2014,"Louisville, KY",Knights Hall,2196
52,2015,"Louisville, KY",Knights Hall,2196
52,2016,"Louisville, KY",Knights Hall,2196
52,2017,"Louisville, KY",Knights Hall,2196
53,2010,"Beloit, WI",Flood Arena,2250
53,2011,"Beloit, WI",Flood Arena,2250
53,2012,"Beloit, WI",Flood Arena,2250
53,2013,"Beloit, WI",Flood Arena,2250
53,2014,"Beloit, WI",Flood Arena,2250
53,2015,"Beloit, WI",Flood Arena,2250
53,2016,"Beloit, WI",Flood Arena,2250
53,2017,"Beloit, WI",Flood Arena,2250
54,2010,"Bemidji, MN",BSU Gymnasium,2000
54,2011,"Bemidji, MN",BSU Gymnasium,2000
54,2012,"Bemidji, MN",BSU Gymnasium,2000
54,2013,"Bemidji, MN",BSU Gymnasium,2000
54,2014,"Bemidji, MN",BSU Gymnasium,2000
54,2015,"Bemidji, MN",BSU Gymnasium,2000
54,2016,"Bemidji, MN",BSU Gymnasium,2000
54,2017,"Bemidji, MN",BSU Gymnasium,2000
55,2010,"Columbia, SC",Benjamin E. Mays,3500
55,2011,"Columbia, SC",Benjamin E. Mays,3500
55,2012,"Columbia, SC",Benjamin E. Mays,3500
55,2013,"Columbia, SC",Benjamin E. Mays,3500
55,2014,"Columbia, SC",Benjamin E. Mays,3500
55,2015,"Columbia, SC",Benjamin E. Mays,3500
55,2016,"Columbia, SC",Benjamin E. Mays,3500
55,2017,"Columbia, SC",Benjamin E. Mays,3500
56,2010,"Waltham, MA",Charles Dana PE Center,2600
56,2011,"Waltham, MA",Charles Dana PE Center,2600
56,2012,"Waltham, MA",Charles Dana PE Center,2600
56,2013,"Waltham, MA",Charles Dana PE Center,2600
56,2014,"Waltham, MA",Charles Dana PE Center,2600
56,2015,"Waltham, MA",Charles Dana PE Center,2600
56,2016,"Waltham, MA",Charles Dana PE Center,2600
56,2017,"Waltham, MA",Charles Dana PE Center,2600
692,2010,"Cookeville, TN",Eblen Center,7500
692,2011,"Cookeville, TN",Eblen Center,7500
692,2012,"Cookeville, TN",Eblen Center,7500
692,2013,"Cookeville, TN",Eblen Center,7500
692,2014,"Cookeville, TN",Eblen Center,7500
692,2015,"Cookeville, TN",Eblen Center,7500
692,2016,"Cookeville, TN",Eblen Center,7500
692,2017,"Cookeville, TN",Eblen Center,7500
58,2010,"New York, NY",Baruch College ARC Arena,1200
58,2011,"New York, NY",Baruch College ARC Arena,1200
58,2012,"New York, NY",Baruch College ARC Arena,1200
58,2013,"New York, NY",Baruch College ARC Arena,1200
58,2014,"New York, NY",Baruch College ARC Arena,1200
58,2015,"New York, NY",Baruch College ARC Arena,1200
58,2016,"New York, NY",Baruch College ARC Arena,1200
58,2017,"New York, NY",Baruch College ARC Arena,1200
59,2010,"Bethany, WV",Hummel Field House,800
59,2011,"Bethany, WV",Hummel Field House,800
59,2012,"Bethany, WV",Hummel Field House,800
59,2013,"Bethany, WV",Hummel Field House,800
59,2014,"Bethany, WV",Hummel Field House,800
59,2015,"Bethany, WV",Hummel Field House,800
59,2016,"Bethany, WV",Hummel Field House,800
59,2017,"Bethany, WV",Hummel Field House,800
60,2010,"St. Paul, MN",Robertson Center,2000
60,2011,"St. Paul, MN",Robertson Center,2000
60,2012,"St. Paul, MN",Robertson Center,2000
60,2013,"St. Paul, MN",Robertson Center,2000
60,2014,"St. Paul, MN",Robertson Center,2000
60,2015,"St. Paul, MN",Robertson Center,2000
60,2016,"St. Paul, MN",Robertson Center,2000
60,2017,"St. Paul, MN",Robertson Center,2000
61,2010,"Daytona Beach, FL",Moore Gymnasium,2000
61,2011,"Daytona Beach, FL",Moore Gymnasium,2000
61,2012,"Daytona Beach, FL",Moore Gymnasium,2000
61,2013,"Daytona Beach, FL",Moore Gymnasium,2000
61,2014,"Daytona Beach, FL",Moore Gymnasium,2000
61,2015,"Daytona Beach, FL",Moore Gymnasium,2000
61,2016,"Daytona Beach, FL",Moore Gymnasium,2000
61,2017,"Daytona Beach, FL",Moore Gymnasium,2000
62,2010,"Binghamton, NY",Events Center,5142
62,2011,"Binghamton, NY",Events Center,5142
62,2012,"Binghamton, NY",Events Center,5142
62,2013,"Binghamton, NY",Events Center,5142
62,2014,"Binghamton, NY",Events Center,5142
62,2015,"Binghamton, NY",Events Center,5142
62,2016,"Binghamton, NY",Events Center,5142
62,2017,"Binghamton, NY",Events Center,5142
2741,2010,"Brownwood, TX",Brownwood Coliseum,4000
2741,2011,"Brownwood, TX",Brownwood Coliseum,4000
2741,2012,"Brownwood, TX",Brownwood Coliseum,4000
2741,2013,"Brownwood, TX",Brownwood Coliseum,4000
2741,2014,"Brownwood, TX",Brownwood Coliseum,4000
2741,2015,"Brownwood, TX",Brownwood Coliseum,4000
2741,2016,"Brownwood, TX",Brownwood Coliseum,4000
2741,2017,"Brownwood, TX",Brownwood Coliseum,4000
64,2010,"Carlinville, IL",Dawes Gymnasium,500
64,2011,"Carlinville, IL",Dawes Gymnasium,500
64,2012,"Carlinville, IL",Dawes Gymnasium,500
64,2013,"Carlinville, IL",Dawes Gymnasium,500
64,2014,"Carlinville, IL",Dawes Gymnasium,500
64,2015,"Carlinville, IL",Dawes Gymnasium,500
64,2016,"Carlinville, IL",Dawes Gymnasium,500
64,2017,"Carlinville, IL",Dawes Gymnasium,500
65,2010,"Bloomsburg, PA",E.H. Nelson Fieldhouse,2000
65,2011,"Bloomsburg, PA",E.H. Nelson Fieldhouse,2000
65,2012,"Bloomsburg, PA",E.H. Nelson Fieldhouse,2000
65,2013,"Bloomsburg, PA",E.H. Nelson Fieldhouse,2000
65,2014,"Bloomsburg, PA",E.H. Nelson Fieldhouse,2000
65,2015,"Bloomsburg, PA",E.H. Nelson Fieldhouse,2000
65,2016,"Bloomsburg, PA",E.H. Nelson Fieldhouse,2000
65,2017,"Bloomsburg, PA",E.H. Nelson Fieldhouse,2000
66,2010,"Boise, ID",Taco Bell Arena,12480
66,2011,"Boise, ID",Taco Bell Arena,12480
66,2012,"Boise, ID",Taco Bell Arena,12480
66,2013,"Boise, ID",Taco Bell Arena,12480
66,2014,"Boise, ID",Taco Bell Arena,12480
66,2015,"Boise, ID",Taco Bell Arena,12480
66,2016,"Boise, ID",Taco Bell Arena,12480
66,2017,"Boise, ID",Taco Bell Arena,12480
67,2010,"Chestnut Hill, MA",Silvio O. Conte Forum,8606
67,2011,"Chestnut Hill, MA",Silvio O. Conte Forum,8606
67,2012,"Chestnut Hill, MA",Silvio O. Conte Forum,8606
67,2013,"Chestnut Hill, MA",Silvio O. Conte Forum,8606
67,2014,"Chestnut Hill, MA",Silvio O. Conte Forum,8606
67,2015,"Chestnut Hill, MA",Silvio O. Conte Forum,8606
67,2016,"Chestnut Hill, MA",Silvio O. Conte Forum,8606
67,2017,"Chestnut Hill, MA",Silvio O. Conte Forum,8606
68,2010,"Boston, MA",Agganis Arena,7200
68,2011,"Boston, MA",Agganis Arena,7200
68,2012,"Boston, MA",Agganis Arena,7200
68,2013,"Boston, MA",Agganis Arena,7200
68,2014,"Boston, MA",Agganis Arena,7200
68,2015,"Boston, MA",Agganis Arena,7200
68,2016,"Boston, MA",Agganis Arena,7200
68,2017,"Boston, MA",Agganis Arena,7200
69,2010,"Brunswick, ME",Morrell Gymnasium,2000
69,2011,"Brunswick, ME",Morrell Gymnasium,2000
69,2012,"Brunswick, ME",Morrell Gymnasium,2000
69,2013,"Brunswick, ME",Morrell Gymnasium,2000
69,2014,"Brunswick, ME",Morrell Gymnasium,2000
69,2015,"Brunswick, ME",Morrell Gymnasium,2000
69,2016,"Brunswick, ME",Morrell Gymnasium,2000
69,2017,"Brunswick, ME",Morrell Gymnasium,2000
70,2010,"Bowie, MD",A.C. Jordan Arena,2200
70,2011,"Bowie, MD",A.C. Jordan Arena,2200
70,2012,"Bowie, MD",A.C. Jordan Arena,2200
70,2013,"Bowie, MD",A.C. Jordan Arena,2200
70,2014,"Bowie, MD",A.C. Jordan Arena,2200
70,2015,"Bowie, MD",A.C. Jordan Arena,2200
70,2016,"Bowie, MD",A.C. Jordan Arena,2200
70,2017,"Bowie, MD",A.C. Jordan Arena,2200
71,2010,"Bowling Green, OH",Stroh Center,4280
71,2011,"Bowling Green, OH",Stroh Center,4280
71,2012,"Bowling Green, OH",Stroh Center,4280
71,2013,"Bowling Green, OH",Stroh Center,4280
71,2014,"Bowling Green, OH",Stroh Center,4280
71,2015,"Bowling Green, OH",Stroh Center,4280
71,2016,"Bowling Green, OH",Stroh Center,4280
71,2017,"Bowling Green, OH",Stroh Center,4280
72,2010,"Peoria, IL",Carver Arena,11442
72,2011,"Peoria, IL",Carver Arena,11442
72,2012,"Peoria, IL",Carver Arena,11442
72,2013,"Peoria, IL",Carver Arena,11442
72,2014,"Peoria, IL",Carver Arena,11442
72,2015,"Peoria, IL",Carver Arena,11442
72,2016,"Peoria, IL",Carver Arena,11442
72,2017,"Peoria, IL",Carver Arena,11442
73,2010,"Waltham, MA",Auerbach Arena,2500
73,2011,"Waltham, MA",Auerbach Arena,2500
73,2012,"Waltham, MA",Auerbach Arena,2500
73,2013,"Waltham, MA",Auerbach Arena,2500
73,2014,"Waltham, MA",Auerbach Arena,2500
73,2015,"Waltham, MA",Auerbach Arena,2500
73,2016,"Waltham, MA",Auerbach Arena,2500
73,2017,"Waltham, MA",Auerbach Arena,2500
74,2010,"Bridgeport, CT",Harvey Hubbell Gym,2000
74,2011,"Bridgeport, CT",Harvey Hubbell Gym,2000
74,2012,"Bridgeport, CT",Harvey Hubbell Gym,2000
74,2013,"Bridgeport, CT",Harvey Hubbell Gym,2000
74,2014,"Bridgeport, CT",Harvey Hubbell Gym,2000
74,2015,"Bridgeport, CT",Harvey Hubbell Gym,2000
74,2016,"Bridgeport, CT",Harvey Hubbell Gym,2000
74,2017,"Bridgeport, CT",Harvey Hubbell Gym,2000
75,2010,"Bridgewater, VA",Nininger Hall,1000
75,2011,"Bridgewater, VA",Nininger Hall,1000
75,2012,"Bridgewater, VA",Nininger Hall,1000
75,2013,"Bridgewater, VA",Nininger Hall,1000
75,2014,"Bridgewater, VA",Nininger Hall,1000
75,2015,"Bridgewater, VA",Nininger Hall,1000
75,2016,"Bridgewater, VA",Nininger Hall,1000
75,2017,"Bridgewater, VA",Nininger Hall,1000
76,2010,"Bridgewater, MA",Adrian Tinsley Center,1000
76,2011,"Bridgewater, MA",Adrian Tinsley Center,1000
76,2012,"Bridgewater, MA",Adrian Tinsley Center,1000
76,2013,"Bridgewater, MA",Adrian Tinsley Center,1000
76,2014,"Bridgewater, MA",Adrian Tinsley Center,1000
76,2015,"Bridgewater, MA",Adrian Tinsley Center,1000
76,2016,"Bridgewater, MA",Adrian Tinsley Center,1000
76,2017,"Bridgewater, MA",Adrian Tinsley Center,1000
77,2010,"Provo, UT",Marriott Center,18987
77,2011,"Provo, UT",Marriott Center,18987
77,2012,"Provo, UT",Marriott Center,18987
77,2013,"Provo, UT",Marriott Center,18987
77,2014,"Provo, UT",Marriott Center,18987
77,2015,"Provo, UT",Marriott Center,18987
77,2016,"Provo, UT",Marriott Center,18987
77,2017,"Provo, UT",Marriott Center,18987
78,2010,"Brockport, NY",Jim and John Vlogianitis Gym,2500
78,2011,"Brockport, NY",Jim and John Vlogianitis Gym,2500
78,2012,"Brockport, NY",Jim and John Vlogianitis Gym,2500
78,2013,"Brockport, NY",Jim and John Vlogianitis Gym,2500
78,2014,"Brockport, NY",Jim and John Vlogianitis Gym,2500
78,2015,"Brockport, NY",Jim and John Vlogianitis Gym,2500
78,2016,"Brockport, NY",Jim and John Vlogianitis Gym,2500
78,2017,"Brockport, NY",Jim and John Vlogianitis Gym,2500
79,2010,"Brooklyn, NY",West Quad Center Gymnasium,750
79,2011,"Brooklyn, NY",West Quad Center Gymnasium,750
79,2012,"Brooklyn, NY",West Quad Center Gymnasium,750
79,2013,"Brooklyn, NY",West Quad Center Gymnasium,750
79,2014,"Brooklyn, NY",West Quad Center Gymnasium,750
79,2015,"Brooklyn, NY",West Quad Center Gymnasium,750
79,2016,"Brooklyn, NY",West Quad Center Gymnasium,750
79,2017,"Brooklyn, NY",West Quad Center Gymnasium,750
80,2010,"Providence, RI",Pizzitola Sports Center,2800
80,2011,"Providence, RI",Pizzitola Sports Center,2800
80,2012,"Providence, RI",Pizzitola Sports Center,2800
80,2013,"Providence, RI",Pizzitola Sports Center,2800
80,2014,"Providence, RI",Pizzitola Sports Center,2800
80,2015,"Providence, RI",Pizzitola Sports Center,2800
80,2016,"Providence, RI",Pizzitola Sports Center,2800
80,2017,"Providence, RI",Pizzitola Sports Center,2800
81,2010,"Smithfield, RI",Chace Athletic Center,2700
81,2011,"Smithfield, RI",Chace Athletic Center,2700
81,2012,"Smithfield, RI",Chace Athletic Center,2700
81,2013,"Smithfield, RI",Chace Athletic Center,2700
81,2014,"Smithfield, RI",Chace Athletic Center,2700
81,2015,"Smithfield, RI",Chace Athletic Center,2700
81,2016,"Smithfield, RI",Chace Athletic Center,2700
81,2017,"Smithfield, RI",Chace Athletic Center,2700
83,2010,"Lewisburg, PA",Sojka Pavilion,4000
83,2011,"Lewisburg, PA",Sojka Pavilion,4000
83,2012,"Lewisburg, PA",Sojka Pavilion,4000
83,2013,"Lewisburg, PA",Sojka Pavilion,4000
83,2014,"Lewisburg, PA",Sojka Pavilion,4000
83,2015,"Lewisburg, PA",Sojka Pavilion,4000
83,2016,"Lewisburg, PA",Sojka Pavilion,4000
83,2017,"Lewisburg, PA",Sojka Pavilion,4000
84,2010,"Storm Lake, IA",Siebens Fieldhouse,3500
84,2011,"Storm Lake, IA",Siebens Fieldhouse,3500
84,2012,"Storm Lake, IA",Siebens Fieldhouse,3500
84,2013,"Storm Lake, IA",Siebens Fieldhouse,3500
84,2014,"Storm Lake, IA",Siebens Fieldhouse,3500
84,2015,"Storm Lake, IA",Siebens Fieldhouse,3500
84,2016,"Storm Lake, IA",Siebens Fieldhouse,3500
84,2017,"Storm Lake, IA",Siebens Fieldhouse,3500
85,2010,"Buffalo, NY",Sports Arena,3500
85,2011,"Buffalo, NY",Sports Arena,3500
85,2012,"Buffalo, NY",Sports Arena,3500
85,2013,"Buffalo, NY",Sports Arena,3500
85,2014,"Buffalo, NY",Sports Arena,3500
85,2015,"Buffalo, NY",Sports Arena,3500
85,2016,"Buffalo, NY",Sports Arena,3500
85,2017,"Buffalo, NY",Sports Arena,3500
86,2010,"Buffalo, NY",Alumni Arena,6100
86,2011,"Buffalo, NY",Alumni Arena,6100
86,2012,"Buffalo, NY",Alumni Arena,6100
86,2013,"Buffalo, NY",Alumni Arena,6100
86,2014,"Buffalo, NY",Alumni Arena,6100
86,2015,"Buffalo, NY",Alumni Arena,6100
86,2016,"Buffalo, NY",Alumni Arena,6100
86,2017,"Buffalo, NY",Alumni Arena,6100
87,2010,"Indianapolis, IN",Hinkle Fieldhouse,9100
87,2011,"Indianapolis, IN",Hinkle Fieldhouse,9100
87,2012,"Indianapolis, IN",Hinkle Fieldhouse,9100
87,2013,"Indianapolis, IN",Hinkle Fieldhouse,9100
87,2014,"Indianapolis, IN",Hinkle Fieldhouse,9100
87,2015,"Indianapolis, IN",Hinkle Fieldhouse,9100
87,2016,"Indianapolis, IN",Hinkle Fieldhouse,9100
87,2017,"Indianapolis, IN",Hinkle Fieldhouse,9100
88,2010,"Radnor, PA",Nerney Field House,1500
88,2011,"Radnor, PA",Nerney Field House,1500
88,2012,"Radnor, PA",Nerney Field House,1500
88,2013,"Radnor, PA",Nerney Field House,1500
88,2014,"Radnor, PA",Nerney Field House,1500
88,2015,"Radnor, PA",Nerney Field House,1500
88,2016,"Radnor, PA",Nerney Field House,1500
88,2017,"Radnor, PA",Nerney Field House,1500
89,2010,"Pasadena, CA",Braun Athletic Center,600
89,2011,"Pasadena, CA",Braun Athletic Center,600
89,2012,"Pasadena, CA",Braun Athletic Center,600
89,2013,"Pasadena, CA",Braun Athletic Center,600
89,2014,"Pasadena, CA",Braun Athletic Center,600
89,2015,"Pasadena, CA",Braun Athletic Center,600
89,2016,"Pasadena, CA",Braun Athletic Center,600
89,2017,"Pasadena, CA",Braun Athletic Center,600
90,2010,"San Luis Obispo, CA",Mott Athletics Center,3032
90,2011,"San Luis Obispo, CA",Mott Athletics Center,3032
90,2012,"San Luis Obispo, CA",Mott Athletics Center,3032
90,2013,"San Luis Obispo, CA",Mott Athletics Center,3032
90,2014,"San Luis Obispo, CA",Mott Athletics Center,3032
90,2015,"San Luis Obispo, CA",Mott Athletics Center,3032
90,2016,"San Luis Obispo, CA",Mott Athletics Center,3032
90,2017,"San Luis Obispo, CA",Mott Athletics Center,3032
91,2010,"Pomona, CA",Kellogg Gym,5000
91,2011,"Pomona, CA",Kellogg Gym,5000
91,2012,"Pomona, CA",Kellogg Gym,5000
91,2013,"Pomona, CA",Kellogg Gym,5000
91,2014,"Pomona, CA",Kellogg Gym,5000
91,2015,"Pomona, CA",Kellogg Gym,5000
91,2016,"Pomona, CA",Kellogg Gym,5000
91,2017,"Pomona, CA",Kellogg Gym,5000
92,2010,"Carson, CA",Torodome,4200
92,2011,"Carson, CA",Torodome,4200
92,2012,"Carson, CA",Torodome,4200
92,2013,"Carson, CA",Torodome,4200
92,2014,"Carson, CA",Torodome,4200
92,2015,"Carson, CA",Torodome,4200
92,2016,"Carson, CA",Torodome,4200
92,2017,"Carson, CA",Torodome,4200
93,2010,"San Bernardino, CA",Coussoulis Arena,4140
93,2011,"San Bernardino, CA",Coussoulis Arena,4140
93,2012,"San Bernardino, CA",Coussoulis Arena,4140
93,2013,"San Bernardino, CA",Coussoulis Arena,4140
93,2014,"San Bernardino, CA",Coussoulis Arena,4140
93,2015,"San Bernardino, CA",Coussoulis Arena,4140
93,2016,"San Bernardino, CA",Coussoulis Arena,4140
93,2017,"San Bernardino, CA",Coussoulis Arena,4140
94,2010,"Bakersfield, CA",Icardo Center,3497
94,2011,"Bakersfield, CA",Icardo Center,3497
94,2012,"Bakersfield, CA",Icardo Center,3497
94,2013,"Bakersfield, CA",Icardo Center,3497
94,2014,"Bakersfield, CA",Icardo Center,3497
94,2015,"Bakersfield, CA",Icardo Center,3497
94,2016,"Bakersfield, CA",Icardo Center,3497
94,2017,"Bakersfield, CA",Icardo Center,3497
95,2010,"Chico, CA",Art Acker Gym,2073
95,2011,"Chico, CA",Art Acker Gym,2073
95,2012,"Chico, CA",Art Acker Gym,2073
95,2013,"Chico, CA",Art Acker Gym,2073
95,2014,"Chico, CA",Art Acker Gym,2073
95,2015,"Chico, CA",Art Acker Gym,2073
95,2016,"Chico, CA",Art Acker Gym,2073
95,2017,"Chico, CA",Art Acker Gym,2073
20576,2010,"Morrow, GA",The Loch,1100
20576,2011,"Morrow, GA",The Loch,1100
20576,2012,"Morrow, GA",The Loch,1100
20576,2013,"Morrow, GA",The Loch,1100
20576,2014,"Morrow, GA",The Loch,1100
20576,2015,"Morrow, GA",The Loch,1100
20576,2016,"Morrow, GA",The Loch,1100
20576,2017,"Morrow, GA",The Loch,1100
97,2010,"Fullerton, CA",Titan Gym,4000
97,2011,"Fullerton, CA",Titan Gym,4000
97,2012,"Fullerton, CA",Titan Gym,4000
97,2013,"Fullerton, CA",Titan Gym,4000
97,2014,"Fullerton, CA",Titan Gym,4000
97,2015,"Fullerton, CA",Titan Gym,4000
97,2016,"Fullerton, CA",Titan Gym,4000
97,2017,"Fullerton, CA",Titan Gym,4000
98,2010,"Hayward, CA",Pioneer Gym,3800
98,2011,"Hayward, CA",Pioneer Gym,3800
98,2012,"Hayward, CA",Pioneer Gym,3800
98,2013,"Hayward, CA",Pioneer Gym,3800
98,2014,"Hayward, CA",Pioneer Gym,3800
98,2015,"Hayward, CA",Pioneer Gym,3800
98,2016,"Hayward, CA",Pioneer Gym,3800
98,2017,"Hayward, CA",Pioneer Gym,3800
99,2010,"Long Beach, CA",The Walter Pyramid,4200
99,2011,"Long Beach, CA",The Walter Pyramid,4200
99,2012,"Long Beach, CA",The Walter Pyramid,4200
99,2013,"Long Beach, CA",The Walter Pyramid,4200
99,2014,"Long Beach, CA",The Walter Pyramid,4200
99,2015,"Long Beach, CA",The Walter Pyramid,4200
99,2016,"Long Beach, CA",The Walter Pyramid,4200
99,2017,"Long Beach, CA",The Walter Pyramid,4200
100,2010,"Los Angeles, CA",Eagles Nest,5000
100,2011,"Los Angeles, CA",Eagles Nest,5000
100,2012,"Los Angeles, CA",Eagles Nest,5000
100,2013,"Los Angeles, CA",Eagles Nest,5000
100,2014,"Los Angeles, CA",Eagles Nest,5000
100,2015,"Los Angeles, CA",Eagles Nest,5000
100,2016,"Los Angeles, CA",Eagles Nest,5000
100,2017,"Los Angeles, CA",Eagles Nest,5000
101,2010,"Northridge, CA",The Matadome,2000
101,2011,"Northridge, CA",The Matadome,2000
101,2012,"Northridge, CA",The Matadome,2000
101,2013,"Northridge, CA",The Matadome,2000
101,2014,"Northridge, CA",The Matadome,2000
101,2015,"Northridge, CA",The Matadome,2000
101,2016,"Northridge, CA",The Matadome,2000
101,2017,"Northridge, CA",The Matadome,2000
102,2010,"Sacramento, CA",The Nest,1012
102,2011,"Sacramento, CA",The Nest,1012
102,2012,"Sacramento, CA",The Nest,1012
102,2013,"Sacramento, CA",The Nest,1012
102,2014,"Sacramento, CA",The Nest,1012
102,2015,"Sacramento, CA",The Nest,1012
102,2016,"Sacramento, CA",The Nest,1012
102,2017,"Sacramento, CA",The Nest,1012
103,2010,"Turlock, CA",Fitzpatrick Arena,2000
103,2011,"Turlock, CA",Fitzpatrick Arena,2000
103,2012,"Turlock, CA",Fitzpatrick Arena,2000
103,2013,"Turlock, CA",Fitzpatrick Arena,2000
103,2014,"Turlock, CA",Fitzpatrick Arena,2000
103,2015,"Turlock, CA",Fitzpatrick Arena,2000
103,2016,"Turlock, CA",Fitzpatrick Arena,2000
103,2017,"Turlock, CA",Fitzpatrick Arena,2000
104,2010,"Santa Barbara, CA",The Thunderdome,6000
104,2011,"Santa Barbara, CA",The Thunderdome,6000
104,2012,"Santa Barbara, CA",The Thunderdome,6000
104,2013,"Santa Barbara, CA",The Thunderdome,6000
104,2014,"Santa Barbara, CA",The Thunderdome,6000
104,2015,"Santa Barbara, CA",The Thunderdome,6000
104,2016,"Santa Barbara, CA",The Thunderdome,6000
104,2017,"Santa Barbara, CA",The Thunderdome,6000
105,2010,"Thousand Oaks, CA",Gilbert Arena,1500
105,2011,"Thousand Oaks, CA",Gilbert Arena,1500
105,2012,"Thousand Oaks, CA",Gilbert Arena,1500
105,2013,"Thousand Oaks, CA",Gilbert Arena,1500
105,2014,"Thousand Oaks, CA",Gilbert Arena,1500
105,2015,"Thousand Oaks, CA",Gilbert Arena,1500
105,2016,"Thousand Oaks, CA",Gilbert Arena,1500
105,2017,"Thousand Oaks, CA",Gilbert Arena,1500
106,2010,"California, PA",Cal U Convocation Center,6000
106,2011,"California, PA",Cal U Convocation Center,6000
106,2012,"California, PA",Cal U Convocation Center,6000
106,2013,"California, PA",Cal U Convocation Center,6000
106,2014,"California, PA",Cal U Convocation Center,6000
106,2015,"California, PA",Cal U Convocation Center,6000
106,2016,"California, PA",Cal U Convocation Center,6000
106,2017,"California, PA",Cal U Convocation Center,6000
107,2010,"Berkeley, CA",Haas Pavilion,11877
107,2011,"Berkeley, CA",Haas Pavilion,11877
107,2012,"Berkeley, CA",Haas Pavilion,11877
107,2013,"Berkeley, CA",Haas Pavilion,11877
107,2014,"Berkeley, CA",Haas Pavilion,11877
107,2015,"Berkeley, CA",Haas Pavilion,11877
107,2016,"Berkeley, CA",Haas Pavilion,11877
107,2017,"Berkeley, CA",Haas Pavilion,11877
108,2010,"Davis, CA",The Pavilion,5931
108,2011,"Davis, CA",The Pavilion,5931
108,2012,"Davis, CA",The Pavilion,5931
108,2013,"Davis, CA",The Pavilion,5931
108,2014,"Davis, CA",The Pavilion,5931
108,2015,"Davis, CA",The Pavilion,5931
108,2016,"Davis, CA",The Pavilion,5931
108,2017,"Davis, CA",The Pavilion,5931
109,2010,"Irvine, CA",Bren Events Center,5000
109,2011,"Irvine, CA",Bren Events Center,5000
109,2012,"Irvine, CA",Bren Events Center,5000
109,2013,"Irvine, CA",Bren Events Center,5000
109,2014,"Irvine, CA",Bren Events Center,5000
