season,school_id,player_id,player_name,jersey,pos,height,class
2012,1157,24,1297520,"Glover, Sam",,-,N/A
2012,1157,15,967292,"Green, LaDaris",F,6-9,Jr
2012,1157,4,1073250,"Henry, Romain",G,6-5,Sr
2012,1157,3,1276015,"Love, Delbert",G,6-0,Fr
2012,1157,45,1176648,"Osemhen, Andrew",F,6-9,So
2012,1157,1,1176636,"Robinson, Chase",G,6-3,Jr
2012,1157,23,1402566,"Sabic, Mirza",G,6-6,Jr
2012,1157,12,1301026,"Sewell, Brandon",,-,N/A
2012,1157,11,1402336,"Turner, Nick",G,6-3,So
2012,1159,50,1175768,"Boyer, Conor",F,6-5,So
2012,1159,32,1297385,"Crawford, Jeremy",G,5-10,Fr
2012,1159,23,1191985,"Cunliffe, Brian",G,5-10,Sr
2012,1159,22,1297384,"Day, Doug",F,6-4,Fr
2012,1159,2,1297377,"Franklin, Brandon",G,5-10,Fr
2012,1159,33,1297386,"Healey, Trevor",F,6-6,Fr
2012,1159,55,1297387,"Hixson, Tyler",F,6-3,Fr
2012,1159,10,1297378,"Johnson, Joe",G,5-9,Fr
2012,1159,5,1179797,"Napolitano, Justin",G,6-2,Jr
2012,1159,15,1297381,"Ordonez, Anthony",G,6-2,Fr
2012,1159,12,1297380,"Paige, Coty",G,6-2,Fr
2012,1159,25,1297383,"Starks, Adam",G,6-4,Fr
2012,1159,11,1297379,"Tortolon, Joe",G,6-2,Fr
2012,1159,3,1070573,"Tuggles, Teddy",G,5-8,Jr
2012,1159,20,1297382,"Wagner, Jared",G,6-0,Fr
2012,1162,20,1294074,"Anderkavich, Joey",C,6-7,So
2012,1162,24,1294072,"Anderson, Kyron",G,6-0,Fr
2012,1162,15,956279,"Craft, Blake",G,5-8,Sr
2012,1162,3,1294069,"Dant, Hunter",G,5-10,Fr
2012,1162,35,1294077,"Dorough, Sanders",G,6-1,Jr
2012,1162,24,1294075,"Ellis, Nick",G,5-10,Fr
2012,1162,25,1174240,"Howard, Jerod",G,5-10,So
2012,1162,13,1066878,"Hutson, Kendrick",F,6-2,Jr
2012,1162,11,1294079,"Lewis, Daron",G,5-6,Fr
2012,1162,0,1294067,"Maclin, Catrell",F,6-2,Fr
2012,1162,12,1294073,"Miller, Tyler",G,6-0,Jr
2012,1162,44,1294078,"Mitchell, Nick",F,6-3,Fr
2012,1162,2,1294068,"Munch, Peter",G,6-3,Fr
2012,1162,10,1294071,"O'Hara, Ross",F,6-4,Fr
2012,1162,5,1294070,"Power, Aaron",G,6-1,Fr
2012,1162,32,1184385,"Robinson, Denzel",G,6-3,So
2012,1162,34,1294076,"Sherman, Xavier",F,6-5,Fr
2012,1162,33,1066879,"Vaughn, Marcus",G,6-3,Jr
2012,1163,2,1066720,"Barber-Richards, Derrick",F,6-5,Jr
2012,1163,23,1294342,"Barbour, Adam",G,6-4,Fr
2012,1163,44,1175284,"Brown, Oneal",F,6-8,So
2012,1163,20,1175279,"Dice, Joe",G,6-0,So
2012,1163,3,1066705,"Dixon, Mike",G,6-1,Sr
2012,1163,11,1175275,"Flanigan, Andre",G,6-1,So
2012,1163,15,1175278,"Frantz, Ryan",G,5-11,So
2012,1163,30,1175282,"Freeman, Jean",F,6-7,So
2012,1163,12,1175276,"Jackson, David",F,6-4,So
2012,1163,5,1175281,"Martin, Marcus",G,6-2,So
2012,1163,21,1175283,"McIntosh, Joel",F,6-6,Jr
2012,1163,14,1175277,"McKown, Neal",G,6-2,So
2012,1163,22,1066708,"Tabron, Daron",,5-10,N/A
2012,1163,4,1066706,"Williams, Blair",G,5-3,Jr
2012,1164,10,1290255.0,"Burris, Joey",G,6-3,Fr
2012,1164,52,1307065.0,"Carroll, Cade",,6-5,N/A
2012,1164,4,1290253.0,"Cole, Alex",G,5-7,Fr
2012,1164,40,1290268.0,"Corbett, Kayeen",G,5-10,Fr
2012,1164,44,1290269.0,"Diggs, Kevin",F,6-5,Fr
2012,1164,5,1290254.0,"Hernandez, Rylee",G,6-2,Jr
2012,1164,30,1290267.0,"Jansen, Kurt",F,6-5,Fr
2012,1164,42,1183224.0,"Koeppen, Mike",F,6-5,So
2012,1164,11,1290264.0,"Kurth, Ryan",G,5-10,Fr
2012,1164,54,,"Matzke, Roland",F,6-4,Fr
2012,1164,32,1183220.0,"McKenzie, Stan",F,6-5,So
2012,1164,24,1183216.0,"Oshkeshequoam, James",G,6-3,So
2012,1164,12,961361.0,"Regal, Josh",G,5-10,Sr
2012,1164,20,1183218.0,"Ridgway, Jack",G,6-4,Sr
2012,1164,22,1290266.0,"Ross, Steve",G,6-0,Fr
2012,1164,21,961369.0,"Schwarz, Jake",C,6-5,Jr
2012,1164,23,961372.0,"Strzok, Eric",F,6-5,Jr
2012,1164,3,961364.0,"Vandivier, Eric",C,6-3,Sr
2012,1164,34,1183222.0,"Ward, Justin",F,6-9,So
2012,1164,14,1290265.0,"Wimmer, Danny",G,6-0,Fr
2012,1167,12,1187619,"Canty, Darion",F,6-4,Sr
2012,1167,34,1187620,"Carrier, Darius",C,6-8,So
2012,1167,45,1296846,"Elder, Scott",C,6-8,Fr
2012,1167,22,1299276,"Fredimon, Travis",,-,N/A
2012,1167,32,1187621,"Kennedy, Jermel",F,6-7,Sr
2012,1167,5,1296842,"Lowe, Michael",F,6-0,Jr
2012,1167,10,1187626,"Mitchell, Mac",G,6-3,So
2012,1167,20,1296843,"Powell, Patrick",F,6-0,Jr
2012,1167,3,1187627,"Pruett, David",F,6-4,Jr
2012,1167,40,1296845,"Rumph, Dennis",C,6-6,Sr
2012,1167,25,1187624,"Tabasevic, Stefan",C,6-7,So
2012,1167,23,1296844,"Tolbert, Dwight",F,6-5,Sr
2012,1167,15,1187625,"Waterworth, Cody",F,6-5,So
2012,1167,2,1296841,"Wright, Corey",G,6-0,Jr
2012,1170,31,1293352,"Beasley, B.J.",F,6-6,Jr
2012,1170,23,865513,"Blackmon, D.J.",,-,N/A
2012,1170,22,1187563,"Brown, Jarrick",G,6-3,So
2012,1170,12,1187566,"Davis, Kevin",G,6-1,Sr
2012,1170,15,1293351,"Dillingham, Denzel",G,6-4,Fr
2012,1170,1,1293346,"Hall, Jontavian",G,6-3,Fr
2012,1170,11,958874,"Hathcock, Jon",G,5-11,Sr
2012,1170,32,1187561,"Hawkins, Bryce",G,6-4,So
2012,1170,4,1293348,"Jones, Tre",G,6-3,Fr
2012,1170,34,1187559,"Jones, Allan",G,6-4,So
2012,1170,44,1078795,"Kunz, Matt",C,6-8,So
2012,1170,14,1293350,"McClintock, Hunter",G,6-1,So
2012,1170,3,1187568,"McClure, R.J.",G,5-11,So
2012,1170,10,1293349,"McKenzie, A.J.",G,5-10,Fr
2012,1170,33,1187560,"Terrell, Mark",F,6-6,So
2012,1170,30,958875,"Thomas, Jeff",C,6-8,Sr
2012,1170,5,1078798,"Watkins, Alex",G,6-2,Jr
2012,1170,2,1293347,"Wilson, T.J.",F,6-3,Fr
2012,1174,22,1293883,"Alston, DeAndre",F,6-3,Fr
2012,1174,4,1071359,"Blue, Charles",F,6-6,Jr
2012,1174,1,1172813,"Bogdan, Ryan",F,6-4,Jr
2012,1174,12,1293880,"Corry, Josh",G,6-0,Fr
2012,1174,5,973000,"Debnam, Nick",G,6-3,Sr
2012,1174,20,1071362,"Douglass, Jarrell",F,6-5,Sr
2012,1174,10,1172814,"Ford, Ashton",G,5-11,Sr
2012,1174,32,971713,"Long, Brandon",F,6-2,Sr
2012,1174,3,1293878,"McNeill, Jamal",F,6-6,So
2012,1174,21,1293882,"Moultrie, Phillip",C,6-6,Jr
2012,1174,15,1293881,"Pinson, Jakoye",F,6-3,Fr
2012,1174,24,1071364,"Raga, Joe",G,6-0,Jr
2012,1174,11,1293879,"Sloan, Marquis",G,6-0,So
2012,1176,3,958204,"Allen, Justin",G,6-3,Sr
2012,1176,5,958206,"Armstrong, Brandon",G,6-1,Sr
2012,1176,25,1173918,"Bailey, Vincent",F,6-6,So
2012,1176,21,1076086,"Carden, Cam",G,6-2,Jr
2012,1176,14,1076088,"Craig, Dustin",F,6-6,Jr
2012,1176,22,1288343,"Hemingway, Jeremy",G,6-4,Fr
2012,1176,12,1288344,"Hicks, Tristan",G,6-2,Fr
2012,1176,20,958214,"Johnson, Desmond",F,6-5,Sr
2012,1176,4,1173923,"Jones, Chase",F,6-5,Fr
2012,1176,23,1076087,"Jones, Wally",G,6-2,Jr
2012,1176,1,1173922,"Jones, Chance",G,6-2,So
2012,1176,44,958215,"Martin, Tony",F,6-5,Sr
2012,1176,31,1173926,"Peterson, Keenan",C,6-10,So
2012,1176,0,1288345,"Ross, Lorenza",G,6-3,Fr
2012,1176,30,1288346,"Simpson, Jairocey",F,6-8,Jr
2012,1176,33,1288347,"Troyli, Jake",F,6-10,Jr
2012,1176,11,1288348,"Wakeley, C.J.",G,5-11,Fr
2012,1179,24,1071897,"Anderson, Zach",F,6-5,Sr
2012,1179,21,1296784,"Batiuk, Andrew",C,6-9,Fr
2012,1179,42,1296788,"Bosch, Jonathan",C,6-2,Jr
2012,1179,4,1296781,"Cantonwine, Nick",G,6-3,Fr
2012,1179,5,1296782,"Dethlefs, Ryan",G,6-2,Fr
2012,1179,52,1296783,"Dirks, Chris",F,6-5,Fr
2012,1179,54,1181883,"Dooley, Teagan",G,6-3,Sr
2012,1179,35,1296786,"Harris, Brandon",G,6-0,Fr
2012,1179,3,1181882,"Hendryx, Cory",G,5-10,So
2012,1179,22,1296785,"Hillyer, Jake",G,6-0,So
2012,1179,40,1296787,"Kalbfleisch, Matt",G,6-2,Fr
2012,1179,30,1071899,"Lee, David",C,6-6,Sr
2012,1179,44,1296789,"Logan, Tim",C,6-5,Fr
2012,1179,32,1071898,"Meikle, Zach",F,6-5,Jr
2012,1179,14,1181885,"Moreland, Michael",G,6-3,So
2012,1179,10,1181884,"Pine, Dakotah",G,5-9,Jr
2012,1179,12,1187838,"Rodrigues, Josh",G,5-8,So
2012,1179,50,1188137,"Zosel-Offutt, Jarvis",C,6-11,So
2012,1182,21,1073276,"Atkins, Edward",F,6-3,Jr
2012,1182,25,1307629,"Brown, Mo",,-,N/A
2012,1182,13,1184762,"Gallegos, Jesse",G,5-10,So
2012,1182,23,1297609,"Gardner, Derrick",F,6-6,N/A
2012,1182,31,1073282,"George, Phillip",G,6-2,Jr
2012,1182,10,1184761,"Hawkins, Josh",G,5-7,So
2012,1182,24,965743,"Jackson, Jarrod",G,6-2,Sr
2012,1182,22,1073281,"Johnson, Shaun",C,6-7,Sr
2012,1182,2,965740,"Mitchell, Jelani",G,5-10,Sr
2012,1182,41,965745,"Salmon, Korey",C,6-9,Sr
2012,1182,33,1073280,"Sumner, Danny",F,6-3,Jr
2012,1182,12,1184760,"Welch, Doc",G,6-2,So
2012,1182,52,1073278,"Williams, Romanski",C,6-5,Jr
2012,1192,5,1292537,"Davis, Kaleb",G,6-4,Fr
2012,1192,33,1292544,"Feitshans, Nate",G,5-10,Fr
2012,1192,22,1292539,"Flores, Greg",G,5-10,Fr
2012,1192,34,1185819,"Hartsel, Andrew",F,6-6,So
2012,1192,1,1292535,"House, David",F,6-5,Jr
2012,1192,31,1292543,"Jackson, Caleb",G,6-5,Fr
2012,1192,23,1075352,"Kinsey, Brandon",G,6-2,Jr
2012,1192,10,1292538,"Lantz, Brice",G,6-1,So
2012,1192,24,1292541,"Layman, Matt",G,6-5,Sr
2012,1192,0,969173,"Morris, Matt",C,6-7,Jr
2012,1192,4,969174,"Moss, Jordan",G,6-4,Sr
2012,1192,30,1292542,"Newlin, Grant",G,5-9,Fr
2012,1192,3,1292536,"Sims, Silas",G,6-6,Fr
2012,1192,14,1185816,"Sovine, Joel",C,6-0,Jr
2012,1192,44,969177,"Spindler, Jason",C,6-10,Sr
2012,1192,45,1292545,"Thompson, Jon",F,6-3,Fr
2012,1192,15,1185814,"Witte, Colin",G,6-5,So
2012,1194,97,1296611,"Baun, Josh",G,5-7,Fr
2012,1194,33,1076163,"Borchardt, Joel",F,6-6,Jr
2012,1194,31,1296613,"Burch, Caleb",G,6-0,Fr
2012,1194,44,1296615,"Cashner, Brett",C,6-6,Fr
2012,1194,22,1186668,"Clark, Kasey",F,6-3,So
2012,1194,54,1296619,"Coleman, John",F,6-3,Fr
2012,1194,5,1303926,"Delozier, Drew",G,5-11,Fr
2012,1194,11,1191214,"Hunter, Matt",G,6-0,Jr
2012,1194,99,1296614,"Ivey, Allen",F,6-7,Fr
2012,1194,42,1186671,"Kutz, Kyle",F,6-3,So
2012,1194,21,1186667,"Mattson, Jeremy",G,6-0,So
2012,1194,34,1296617,"McCargar, Cameron",G,6-1,Fr
2012,1194,20,1076167,"McGivern, Matt",G,6-0,Jr
2012,1194,4,1296610,"McKinney, Andrew",G,5-10,Fr
2012,1194,13,1296616,"Mills, Tyler",G,6-1,Fr
2012,1194,3,1296609,"Moses, Tanner",G,5-10,Fr
2012,1194,32,1186669,"Oberholtzer, Aaron",F,6-4,So
2012,1194,40,1296618,"Peters, Billy",F,6-3,Fr
2012,1194,23,1186664,"Shelp, Tim",G,6-0,So
2012,1194,12,1296612,"Simpson, Kim",F,6-2,Fr
2012,1196,4,1180892,"Auelleyra, Augustine",G,6-1,So
2012,1196,31,1180928,"Bartelt, James",C,-,Jr
2012,1196,30,1298733,"Beck, Jordan",G,6-1,Fr
2012,1196,10,1298742,"Coenen, Jake",G,-,N/A
2012,1196,12,1298729,"Gomez, Alex",F,6-1,Fr
2012,1196,32,1298734,"Gray, Lazarus",G,5-7,Fr
2012,1196,11,1071373,"Harris, Jeff",G,-,N/A
2012,1196,34,1071372,"Hart, Ben",F,6-3,Jr
2012,1196,24,1299522,"Herdle, Prince",,-,N/A
2012,1196,13,1180893,"Jones Jr., Tony",G,6-0,So
2012,1196,3,1298727,"Keller, Mike",F,6-4,Fr
2012,1196,23,1298730,"Keller, Mark",F,6-5,Fr
2012,1196,42,1298735,"Knar, Richard",G,5-9,Fr
2012,1196,14,1180894,"Koslowski, Sam",F,6-1,So
2012,1196,10,1071369,"Lash, Kevin",G,5-6,Jr
2012,1196,25,1298732,"Lee, Adonis",G,5-10,Fr
2012,1196,43,1180930,"Ruffing, Charles",G,6-0,So
2012,1196,20,1180927,"Solvik, Elan",F,6-4,So
2012,1196,20,1180926,"Vaughn, Dj",G,5-11,So
2012,1196,15,1180895,"Veleke, Cody",F,6-5,So
2012,1196,5,1298728,"Wahab, Rashad",G,5-10,Fr
2012,1199,32,971949,"Anderson, Jashawn",G,6-2,Sr
2012,1199,22,1289945,"Cunningham, Noble",G,6-0,So
2012,1199,40,1289947,"Daugherty, Colton",F,6-8,Fr
2012,1199,42,1188914,"Emile, Sammy",F,6-5,Sr
2012,1199,1,1289942,"Greene, Corey",G,6-4,Fr
2012,1199,4,1289944,"Harris, Terrell",G,6-4,Fr
2012,1199,23,971951,"Johnson, Dallas",G,6-2,Sr
2012,1199,10,1069360,"King, Cody",G,6-5,Jr
2012,1199,15,1069363,"Kostic, Petar",G,6-4,Sr
2012,1199,3,1289943,"Lopez, Steven",G,6-1,So
2012,1199,33,1289946,"Marett, Ben",F,6-7,Fr
2012,1199,44,1188915,"McKnight, Garry",F,6-5,So
2012,1199,30,1069366,"Patton, Austin",G,6-3,Jr
2012,1199,0,1300358,"Shuford, Cameron",,-,N/A
2012,1199,2,1300959,"Thiam, Khouraichi",,6-8,N/A
2012,1203,21,1181019,"Allen, James",G,6-0,So
2012,1203,30,1291104,"Archa, Jacob",G,6-2,Fr
2012,1203,44,1082406,"Archa, Michael",C,6-8,Sr
2012,1203,40,1181022,"Bell, Kitrick",F,6-4,So
2012,1203,4,1300447,"Davis, Damian",F,6-5,Sr
2012,1203,32,1291105,"Hudson, Cedric",G,6-3,Fr
2012,1203,55,1291106,"Irons, Kainon",F,6-5,Fr
2012,1203,25,964778,"Jones, Sheldon",C,6-10,Jr
2012,1203,12,1291101,"McLeroy, Kyle",G,6-2,Fr
2012,1203,33,1072510,"Meals, Cory",G,6-5,Jr
2012,1203,23,1188510,"Miller, Marlon",G,6-0,Sr
2012,1203,5,1072504,"Neal, Kevin",G,5-10,Sr
2012,1203,3,1291100,"Orr, Thomas",F,6-5,Jr
2012,1203,22,964776,"Phillips, Sterling",G,6-1,Sr
2012,1203,35,1072511,"Purnell, Dorian",F,6-6,Jr
2012,1203,14,1181018,"Redington, Trenton",G,6-3,Jr
2012,1203,11,1072505,"Todd, Brian",F,6-4,Jr
2012,1203,20,1291102,"Watson, Alex",G,5-9,Fr
2012,1203,34,964780,"Wiernas, Greg",F,6-7,Sr
2012,1222,34,1299266,"Acosta, Ri'Tea",F,6-6,Jr
2012,1222,35,1189472,"Buttermore, Chris",F,6-5,Sr
2012,1222,2,864326,"Clark, Melvin",G,5-11,Sr
2012,1222,45,1189473,"Colbert, Thomas",F,6-7,Sr
2012,1222,20,1299267,"Gallagher, Matt",F,6-8,Fr
2012,1222,14,1299268,"Gibbs, Derrell",G,6-3,Fr
2012,1222,5,1299269,"Gould, Jay",G,6-1,So
2012,1222,3,1299271,"Grayer, Kevin",G,6-3,Jr
2012,1222,15,1299270,"Grayer, Jeff",G,6-5,Jr
2012,1222,33,1299272,"Harris, Anthony",F,6-7,Jr
2012,1222,13,1189468,"Logan, Keonte",G,6-3,Sr
2012,1222,11,1189467,"Loyd, Kevin",G,5-9,Sr
2012,1222,10,1189466,"Loyd, Michael",G,6-1,Sr
2012,1222,4,1299273,"Nelson, Darrion",G,5-9,Fr
2012,1222,32,1299274,"Plummer, DeJuan",G,5-10,Jr
2012,1222,23,1299275,"Rivers, JaMichael",G,6-3,Jr
2012,1222,24,1189471,"Terrell, David",F,6-5,Sr
2012,1222,21,1189470,"Thomas, Darrick",F,6-7,Sr
2012,1226,24,1184094,"Barrett, Tom",F,6-4,So
2012,1226,53,960008,"Bruns, Kyle",F,6-7,Sr
2012,1226,3,1298443,"Burns, Jeremy",G,5-11,Fr
2012,1226,35,1184096,"Foss, Brendon",F,6-5,So
2012,1226,2,1298444,"Gach, Taydor",G,5-9,Fr
2012,1226,23,1298445,"Gieske, Jordan",F,6-4,Fr
2012,1226,32,1298446,"Gregg, Aaron",G,6-5,Fr
2012,1226,15,1073308,"Hoidal, Ben",G,6-0,Jr
2012,1226,21,1298447,"Jansen, Nick",G,5-11,Fr
2012,1226,34,1184097,"Lindberg, Ben",C,6-7,Sr
2012,1226,40,960006,"Meyer, Zach",F,6-4,Sr
2012,1226,11,1073306,"Orazem, Logan",G,6-4,Jr
2012,1226,5,1184099,"Raymond, Brodie",G,6-2,So
2012,1226,55,1184100,"Reller, Evan",C,6-7,So
2012,1226,12,1073307,"Schmidt, Derek",G,6-3,Jr
2012,1226,4,1298448,"Walters, Justin",G,6-2,Fr
2012,1238,24,1076882,"Brown, Jonas",G,6-1,Jr
2012,1238,21,1189286,"Catchings, DeMarcus",F,6-5,Sr
2012,1238,20,1292814,"Cummins, Danny",G,6-1,Jr
2012,1238,3,1189281,"Davis, Antoine",G,5-10,Sr
2012,1238,10,1292813,"DeShazior, Travis",G,5-11,Jr
2012,1238,35,1292819,"Fitzgerald, Marvin",F,6-5,Jr
2012,1238,25,1292816,"Grant, Parrish",G,6-2,Jr
2012,1238,50,1292821,"Hefner, Jeff",F,6-8,Jr
2012,1238,32,1292817,"Hightower, Drico",F,6-7,Jr
2012,1238,4,1189282,"Jackson, Jervan",F,6-6,Sr
2012,1238,22,1292815,"May, Ryan",G,6-0,Fr
2012,1238,5,1292812,"Rivera, D.J.",G,6-4,Sr
2012,1238,33,1292818,"Thompson, Chauncey",F,6-2,Sr
2012,1238,44,1292820,"Williams, Tony",G,6-0,Fr
2012,1240,3,1187462,"Chapman, Charlie",G,5-11,Sr
2012,1240,5,1188885,"Driscoll, Jake",G,5-11,Sr
2012,1240,33,1631805,"Figini, Ben",F,6-8,N/A
2012,1240,13,1188890,"Hamilton, Dj",G,6-1,Sr
2012,1240,34,1292432,"Johnson, Jimmy",C,6-11,Sr
2012,1240,30,1292457,"Jorgenson, Trevor",F,6-8,N/A
2012,1240,4,1292431,"Kenny, Scott",G,6-4,Jr
2012,1240,24,1292433,"Lindfors, Jake",F,6-10,Jr
2012,1240,40,1188893,"Novak, Alex",F,6-8,Jr
2012,1240,35,1188892,"Olson, Eric",C,6-7,Jr
2012,1240,32,1188891,"Reed, Xavier",F,6-5,Sr
2012,1240,2,1292430,"Riewer, Jordan",G,6-1,Fr
2012,1240,12,1292456,"Sevlie, Isaac",F,6-10,N/A
2012,1240,0,1292455,"Tucker, Anthony",G,6-4,N/A
2012,1240,14,970055,"VanHavermaet, Andrew",G,6-4,Sr
2012,1240,42,1188894,"Williamson, Dennis",C,6-6,Sr
2012,1245,0,1288362,"Barrett, Terrell",G,6-6,Sr
2012,1245,31,1288367,"Cheeks, Kason",F,6-5,Sr
2012,1245,21,1288365,"Faison, Khari",F,6-5,Fr
2012,1245,25,1189440,"Gaffney, Jordan",F,6-8,Sr
2012,1245,22,1069475,"Green, Deshaune",F,6-7,Jr
2012,1245,4,1288364,"Hargrove, Kendall",G,6-3,Fr
2012,1245,11,853863,"Hayes, Craig",F,6-5,Sr
2012,1245,32,1069477,"Henderson, Caleb",G,5-11,Jr
2012,1245,23,1189439,"Hines, Dory",G,6-3,So
2012,1245,10,1069474,"Ibrahim, Mahamed",F,6-6,Jr
2012,1245,33,1288366,"McCain, Jordan",G,6-2,Fr
2012,1245,2,1288363,"Patterson, Darrell",G,6-0,Jr
2012,1245,1,959644,"Staton, Derek",G,5-9,Sr
2012,1245,5,1189438,"Wright, Ewon",G,6-0,So
2012,1254,13,1293314,"Birch, Benny",G,5-10,Fr
2012,1254,24,1182250,"Blount, Mark",F,6-6,So
2012,1254,35,1293319,"Bowman, Eric",F,6-5,Fr
2012,1254,5,1190846,"Bryant, Gerald",G,5-10,Sr
2012,1254,1,1069047,"Clark, Terrance",G,5-10,Sr
2012,1254,42,1293320,"Coates, Kadeem",F,6-6,Fr
2012,1254,22,1293316,"Coleman, Reggie",G,5-9,So
2012,1254,2,1177056,"Gibson, Dom",G,6-0,So
2012,1254,30,1293317,"Harrington, Branden",G,6-3,Fr
2012,1254,0,1177065,"Norman, Matt",G,5-11,So
2012,1254,23,968375,"O'Connor, Patrick",G,6-3,Sr
2012,1254,32,1177058,"Slade, Bill",G,5-11,So
2012,1254,10,968371,"Walukiewicz, Mike",G,6-2,Sr
2012,1254,4,1177060,"Warhola, Steve",G,5-9,So
2012,1254,20,1293315,"Weldon, Mel",G,6-2,Fr
2012,1254,11,1177061,"Whitten, Rich",G,6-2,So
2012,1254,34,1293318,"Williams, Rafiq",G,6-3,Fr
2012,1255,20,1289818,"Alsadi, Alex",F,6-3,Jr
2012,1255,10,1181681,"Duplisea, Jeff",G,6-0,Jr
2012,1255,14,1191020,"Fenner III, Charles",G,5-11,Jr
2012,1255,21,1289819,"Ferreira, Jordan",G,6-0,Fr
2012,1255,3,1081626,"Jones, Brian",G,5-9,Sr
2012,1255,30,967012,"Knotek, Ryan",F,6-2,Sr
2012,1255,40,1078457,"Lessard, Nevin",F,6-6,Jr
2012,1255,12,1289829,"Luttik, Timothy",F,6-2,Fr
2012,1255,4,1289830,"Mains, Timmy",G,5-10,Fr
2012,1255,11,1289831,"Michalak, Conner",F,6-4,Fr
2012,1255,1,1181679,"Ouellette, Chris",G,5-10,Jr
2012,1255,5,1289832,"Rossignol, Jarryd",G,5-11,Fr
2012,1255,24,1078458,"Simpson, Sam",G,5-11,Jr
2012,1255,15,967016,"Winn, Marcus",G,5-10,Sr
2012,1255,23,967004,"Winn, J.D.",G,6-1,Sr
2012,1255,22,1300844,"Witham, Lucas",G,6-2,Fr
2012,1257,21,1188760,"Akins, Shamel",G,5-7,Jr
2012,1257,4,1188759,"Charles, Brunes",G,6-2,So
2012,1257,32,1299729,"Dickerson, Byron",F,6-2,So
2012,1257,23,1188765,"Dixon, Matt",F,6-2,Sr
2012,1257,5,1188763,"Flowers, Renard",G,6-1,Sr
2012,1257,35,1293282,"Garner, Savad",F,6-2,Fr
2012,1257,11,1293278,"Hawkins, Quayshun",G,6-1,Fr
2012,1257,20,1293281,"Jacobs, Owen",F,6-2,Fr
2012,1257,14,1188762,"Magdos, Antoni",G,6-3,Sr
2012,1257,3,1293276,"Mills, Ej",G,6-0,Jr
2012,1257,1,1188757,"Reynolds, Chris",F,6-5,Sr
2012,1257,12,1293279,"Smith, Demarkus",G,6-0,Fr
2012,1257,15,1293280,"Steinarsson, Aegir",G,6-1,Fr
2012,1257,0,1293275,"Tomasson, Tomas",G,6-4,Fr
2012,1257,10,1293277,"Walker, Dondray",F,6-5,Fr
2012,1266,2,1298687,"Bachand, Seth",F,6-6,Fr
2012,1266,10,1298688,"Emge, Michael",G,6-5,Fr
2012,1266,5,1298689,"Firmin, Geoffrey",G,6-2,Jr
2012,1266,3,1178619,"Hannigan, Jared",G,6-3,So
2012,1266,22,1298690,"Johnson, Alex",G,6-1,Fr
2012,1266,21,1298691,"Pankonin, Spencer",F,6-7,Fr
2012,1266,32,1298692,"Powers, Lincoln",F,6-8,Fr
2012,1266,24,969237,"Pryor, Collin",F,6-6,Jr
2012,1266,15,1178621,"Storrusten, Tydan",G,6-3,So
2012,1266,35,1178624,"Tetzlaff, Dustin",G,6-7,Jr
2012,1266,4,852554,"Thomas, Alex",G,6-5,Sr
2012,1266,13,1298693,"Tobin, Jeff",G,5-11,Jr
2012,1266,1,1298694,"White, Mitch",G,6-5,Fr
2012,1266,23,1178622,"Zomer, Trent",F,6-6,So
2012,1267,33,1300860,"Anderson, Jule",G,6-0,Fr
2012,1267,23,1518317,"Augustyn, Sean",F,6-7,So
2012,1267,5,1287535,"Dean, Rj",G,6-0,Fr
2012,1267,34,1065061,"Flores, Adrian",F,6-4,Jr
2012,1267,11,1287537,"Gill, Lucas",G,6-0,Fr
2012,1267,30,1307108,"Griffiths, Micquel",G,5-5,Fr
2012,1267,20,1172994,"Hughes, Justin",F,6-4,So
2012,1267,44,1065062,"Krall, Eric",F,6-6,Jr
2012,1267,24,859153,"Mackey, Michael",G,6-2,Sr
2012,1267,2,1287538,"Riehle, Dillon",F,6-1,Fr
2012,1267,4,1287534,"Ringhouse, Zach",G,5-11,Fr
2012,1267,10,1287536,"Sharp, Nathan",G,5-11,Fr
2012,1267,3,1287533,"Weir, Ty",G,5-9,Fr
2012,1274,15,1298775,"Boss, Jarett",G,6-4,Jr
2012,1274,30,1298776,"Duncan, Alex",G,6-2,Fr
2012,1274,5,970003,"Golden, Anthony",G,6-1,Sr
2012,1274,42,1298777,"Hawkins, Jonathan",G,6-3,Jr
2012,1274,12,1298778,"Hering, Matyas",G,6-3,Fr
2012,1274,40,1298779,"Hoffman, Charlie",C,6-8,Jr
2012,1274,23,1298780,"Kurimsky, Michal",C,7-0,Fr
2012,1274,3,1298781,"Maxwell, Andy",G,6-4,Sr
2012,1274,2,1298782,"Moilanen, Keith",G,6-5,Jr
2012,1274,32,1298783,"Nebeker, Sy",G,6-3,So
2012,1274,4,1298784,"Nicholes, Jordan",G,6-1,Jr
2012,1274,1,1298786,"Pillard, Jb",F,6-7,Jr
2012,1274,21,1190337,"Rima, Kevin",G,6-7,So
2012,1274,20,1077713,"Shula, Cj",G,6-3,Sr
2012,1277,3,1064736,"Allen, Louis",G,6-3,Jr
2012,1277,12,1298540,"Blake, Jared",G,5-8,Jr
2012,1277,21,1190190,"Church, Lamore",F,6-8,So
2012,1277,15,1064734,"Curtis, Lafayette",F,6-5,Sr
2012,1277,5,1298538,"Evans, Tevin",G,6-3,Fr
2012,1277,4,1298537,"Gibson, Chris",G,6-3,Fr
2012,1277,11,1298553,"Hampton, Chris",,5-10,N/A
2012,1277,1,1064729,"Jackson, Jamaur",G,6-1,Jr
